,Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
2779,SANTA FE,Las Colonias,San Carlos Norte,82070240,- 0,215,- 0,- 0,- 0,- 0,- 0,152,367
2780,SANTA FE,Las Colonias,San Carlos Sud,82070250,30,670,- 0,- 0,- 0,- 0,- 0,9,709
2781,SANTA FE,Las Colonias,San Jerónimo del Sauce,82070260,- 0,- 0,- 0,172,- 0,- 0,- 0,- 0,172
2782,SANTA FE,Las Colonias,San Jerónimo Norte,82070270,202,- 0,- 0,1.575,- 0,- 0,- 0,261,2.038
2783,SANTA FE,Las Colonias,Santa Clara de Buena Vista,82070290,- 0,668,- 0,- 0,- 0,- 0,- 0,- 0,668
2784,SANTA FE,Las Colonias,Santo Domingo,82070300,- 0,- 0,- 0,- 0,- 0,- 0,- 0,255,255
2785,SANTA FE,Las Colonias,SARMIENTO,82070310,135,- 0,- 0,- 0,130,- 0,- 0,171,436
2786,SANTA FE,OTROS,OTROS,Sin Datos,- 0,- 0,- 0,- 0,2.581,- 0,- 0,- 0,2.581
2787,SANTA FE,Rosario,Acebal,82084010,205,1.343,- 0,21,- 0,- 0,- 0,140,1.709
2788,SANTA FE,Rosario,Álvarez,82084030,59,1.393,- 0,2,134,- 0,- 0,- 0,1.588
2789,SANTA FE,Rosario,Alvear,82084040,1.912,3.037,- 0,251,- 0,- 0,- 0,8,5.208
2790,SANTA FE,Rosario,Arminda,82084060,- 0,86,- 0,- 0,40,- 0,- 0,- 0,126
2791,SANTA FE,Rosario,Arroyo Seco,82084070,2.050,3.273,- 0,2,- 0,- 0,- 0,6,5.331
2792,SANTA FE,Rosario,Carmen del Sauce,82084080,- 0,- 0,- 0,158,- 0,- 0,- 0,22,180
2793,SANTA FE,Rosario,Coronel Bogado,82084090,415,- 0,- 0,178,- 0,- 0,- 0,- 0,593
2794,SANTA FE,Rosario,Cuatro Esquinas,82084110,- 0,- 0,- 0,39,- 0,- 0,- 0,- 0,39
2795,SANTA FE,Rosario,El Caramelo,82084120,71,- 0,- 0,424,- 0,- 0,- 0,- 0,495
2796,SANTA FE,Rosario,Fighiera,82084130,366,- 0,- 0,- 0,- 0,- 0,- 0,- 0,366
2797,SANTA FE,Rosario,Funes,82084140,4.523,5.794,1,2.296,- 0,1,- 0,100,12.715
2798,SANTA FE,Rosario,General Lagos,82084150,400,- 0,- 0,1,1,1,- 0,140,543
2799,SANTA FE,Rosario,Granadero Baigorria,82084160,- 0,4.673,- 0,4,2,- 0,- 0,676,5.355
2800,SANTA FE,Rosario,Ibarlucea,82084170,- 0,591,- 0,468,- 0,- 0,- 0,452,1.511
2801,SANTA FE,Rosario,Pérez,82084210,3.069,- 0,- 0,114,- 0,5,- 0,7,3.195
2802,SANTA FE,Rosario,Piñero (Est. Erasto),82084220,- 0,181,- 0,1,55,- 0,- 0,1,238
2803,SANTA FE,Rosario,Pueblo Esther,82084230,241,- 0,- 0,611,- 0,1,- 0,- 0,853
2804,SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),82084240,- 0,118,- 0,- 0,54,- 0,- 0,- 0,172
2805,SANTA FE,Rosario,Pueblo Uranga,82084250,29,- 0,- 0,98,- 0,- 0,- 0,52,179
2806,SANTA FE,Rosario,Puerto Arroyo Seco,82084260,- 0,- 0,- 0,- 0,25,- 0,- 0,- 0,25
2807,SANTA FE,Rosario,Rosario,82084270,46.485,190.777,74,87.944,218,1,- 0,5.228,330.727
2808,SANTA FE,Rosario,Soldini,82084280,127,780,- 0,- 0,86,- 0,- 0,- 0,993
2809,SANTA FE,Rosario,Villa Amelia,82084290,172,109,- 0,2,- 0,- 0,- 0,2,285
2810,SANTA FE,Rosario,Villa del Plata,82084300,- 0,193,- 0,- 0,101,- 0,- 0,- 0,294
2811,SANTA FE,Rosario,Villa Gobernador Gálvez,82084310,6.752,17,- 0,1.539,4.987,- 0,- 0,25,13.320
2812,SANTA FE,Rosario,Zavalla,82084320,745,932,- 0,- 0,- 0,- 0,- 0,95,1.772
2813,SANTA FE,Rosario,Albarellos,82084020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,20,20
2814,SANTA FE,Rosario,Coronel Rodolfo S. Domínguez,82084100,- 0,318,- 0,- 0,- 0,- 0,- 0,- 0,318
2815,SANTA FE,Rosario,Kilómetro 101,82084180,- 0,- 0,- 0,- 0,- 0,1,- 0,1,2
2816,SANTA FE,Rosario,Arbilla,82084050,30,- 0,- 0,- 0,- 0,- 0,- 0,- 0,30
2817,SANTA FE,Rosario,Monte Flores,82084200,8,- 0,- 0,- 0,- 0,- 0,- 0,- 0,8
2818,SANTA FE,San Cristóbal,Aguará Grande,82091010,- 0,- 0,- 0,- 0,- 0,1,- 0,2,3
2819,SANTA FE,San Cristóbal,Ambrosetti,82091020,- 0,- 0,- 0,- 0,- 0,1,- 0,84,85
2820,SANTA FE,San Cristóbal,Arrufo,82091030,278,166,- 0,- 0,- 0,- 0,- 0,- 0,444
2821,SANTA FE,San Cristóbal,Balneario La Verde,82091040,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1
2822,SANTA FE,San Cristóbal,Capivara,82091050,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1
2823,SANTA FE,San Cristóbal,Ceres,82091060,1.101,1.939,- 0,- 0,- 0,- 0,- 0,541,3.581
2824,SANTA FE,San Cristóbal,Colonia Bossi,82091080,56,- 0,- 0,118,- 0,- 0,- 0,3,177
2825,SANTA FE,San Cristóbal,Hersilia,82091120,- 0,199,- 0,- 0,- 0,- 0,- 0,370,569
2826,SANTA FE,San Cristóbal,Huanqueros,82091130,- 0,- 0,- 0,- 0,- 0,- 0,- 0,29,29
2827,SANTA FE,San Cristóbal,La Cabral,82091140,- 0,- 0,- 0,- 0,1,1,- 0,2,4
2828,SANTA FE,San Cristóbal,La Rubia,82091150,- 0,31,- 0,- 0,- 0,- 0,- 0,12,43
2829,SANTA FE,San Cristóbal,Las Palmeras,82091170,- 0,- 0,- 0,- 0,- 0,- 0,- 0,23,23
2830,SANTA FE,San Cristóbal,Moisés Ville,82091180,123,240,- 0,207,- 0,- 0,- 0,- 0,570
2831,SANTA FE,San Cristóbal,Monigotes,82091190,- 0,- 0,- 0,45,- 0,- 0,- 0,12,57
2832,SANTA FE,San Cristóbal,Ñanducita,82091200,- 0,- 0,- 0,- 0,- 0,- 0,- 0,37,37
2833,SANTA FE,San Cristóbal,OTROS,Sin Datos,- 0,- 0,- 0,- 0,- 0,- 0,- 0,6,6
2834,SANTA FE,San Cristóbal,Palacios,82091210,2,- 0,- 0,31,- 0,- 0,- 0,1,34
2835,SANTA FE,San Cristóbal,San Cristóbal,82091220,918,1.242,- 0,596,- 0,1,- 0,609,3.366
2836,SANTA FE,San Cristóbal,San Guillermo,82091230,1.069,1.256,- 0,33,12,- 0,- 0,177,2.547
2837,SANTA FE,San Cristóbal,Santurce,82091240,- 0,- 0,- 0,- 0,- 0,- 0,- 0,29,29
2838,SANTA FE,San Cristóbal,Soledad,82091250,- 0,- 0,- 0,- 0,- 0,- 0,- 0,170,170
2839,SANTA FE,San Cristóbal,Suardi,82091260,- 0,- 0,- 0,1.560,- 0,- 0,- 0,- 0,1.560
2840,SANTA FE,San Cristóbal,Villa Saralegui,82091270,- 0,- 0,- 0,- 0,3,- 0,- 0,48,51
2841,SANTA FE,San Cristóbal,Curupaity,82091110,- 0,- 0,- 0,- 0,- 0,- 0,- 0,15,15
2842,SANTA FE,San Cristóbal,Colonia Ana,82091070,- 0,- 0,- 0,- 0,- 0,- 0,- 0,6,6
2843,SANTA FE,San Cristóbal,Colonia Rosa,82091090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,12,12
2844,SANTA FE,San Javier,Alejandra,82098010,- 0,- 0,- 0,- 0,- 0,1,- 0,453,454
2845,SANTA FE,San Javier,Cacique Ariacaiquín,82098020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,34,34
2846,SANTA FE,San Javier,Colonia Durán,82098030,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1
2847,SANTA FE,San Javier,Romang,82098050,- 0,801,- 0,2,195,- 0,- 0,369,1.367
2848,SANTA FE,San Javier,San Javier,82098060,- 0,826,- 0,96,- 0,- 0,- 0,194,1.116
2849,SANTA FE,San Javier,La Brava,82098040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,20,20
2850,SANTA FE,San Jerónimo,Arocena,82105010,- 0,184,- 0,- 0,400,- 0,- 0,- 0,584
2851,SANTA FE,San Jerónimo,Barrancas,82105030,502,- 0,- 0,- 0,- 0,- 0,- 0,477,979
2852,SANTA FE,San Jerónimo,Barrio Caima,82105040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,16,16
2853,SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),82105060,- 0,- 0,- 0,245,- 0,- 0,- 0,- 0,245
2854,SANTA FE,San Jerónimo,Centeno,82105080,881,- 0,- 0,- 0,- 0,- 0,- 0,- 0,881
2855,SANTA FE,San Jerónimo,Coronda,82105090,652,- 0,- 0,3.145,215,- 0,- 0,887,4.899
2856,SANTA FE,San Jerónimo,Desvío Arijón,82105100,154,- 0,- 0,- 0,- 0,- 0,- 0,46,200
2857,SANTA FE,San Jerónimo,Díaz,82105110,470,- 0,- 0,- 0,- 0,- 0,- 0,- 0,470
2858,SANTA FE,San Jerónimo,Gaboto,82105120,- 0,- 0,- 0,- 0,201,- 0,- 0,240,441
2859,SANTA FE,San Jerónimo,Gálvez,82105130,3.859,- 0,- 0,3.482,- 0,1,- 0,19,7.361
2860,SANTA FE,San Jerónimo,Gessler,82105140,133,- 0,- 0,69,- 0,- 0,- 0,48,250
2861,SANTA FE,San Jerónimo,Irigoyen,82105150,- 0,94,- 0,- 0,- 0,- 0,- 0,313,407
2862,SANTA FE,San Jerónimo,Larrechea,82105160,- 0,- 0,- 0,- 0,- 0,- 0,- 0,23,23
2863,SANTA FE,San Jerónimo,Loma Alta,82105170,19,- 0,- 0,18,- 0,- 0,- 0,- 0,37
2864,SANTA FE,San Jerónimo,López (Est. San Martín de Tours),82105180,37,383,- 0,- 0,- 0,- 0,- 0,- 0,420
2865,SANTA FE,San Jerónimo,Maciel,82105190,583,782,- 0,- 0,136,- 0,- 0,1,1.502
2866,SANTA FE,San Jerónimo,Monje,82105200,464,- 0,- 0,149,- 0,- 0,- 0,- 0,613
2867,SANTA FE,San Jerónimo,San Fabián,82105230,74,93,- 0,- 0,- 0,- 0,- 0,70,237
2868,SANTA FE,San Jerónimo,San Genaro,82105240,788,37,- 0,456,- 0,- 0,- 0,49,1.330
2869,SANTA FE,San Jerónimo,San Genaro Norte,82105250,1.026,22,- 0,31,- 0,- 0,- 0,- 0,1.079
2870,SANTA FE,San Jerónimo,San Eugenio,82105220,- 0,- 0,- 0,21,- 0,- 0,- 0,- 0,21
2871,SANTA FE,San Justo,Angeloni,82112010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,24,24
2872,SANTA FE,San Justo,Cayastacito,82112020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,54,54
2873,SANTA FE,San Justo,Esther,82112040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,10,10
2874,SANTA FE,San Justo,Gobernador Crespo,82112050,157,976,- 0,- 0,- 0,- 0,- 0,257,1.390
2875,SANTA FE,San Justo,La Criolla (Est. Cañadita),82112060,257,- 0,- 0,- 0,- 0,- 0,- 0,31,288
2876,SANTA FE,San Justo,Marcelino Escalada,82112080,101,- 0,- 0,- 0,- 0,- 0,- 0,128,229
2877,SANTA FE,San Justo,Naré,82112090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,6,6
2878,SANTA FE,San Justo,OTROS,Sin Datos,- 0,- 0,- 0,- 0,- 0,28,- 0,- 0,28
2879,SANTA FE,San Justo,Pedro Gómez Cello,82112100,- 0,- 0,- 0,- 0,- 0,- 0,- 0,92,92
2880,SANTA FE,San Justo,Ramayón,82112110,- 0,- 0,- 0,- 0,- 0,- 0,- 0,144,144
2881,SANTA FE,San Justo,San Bernardo,82112120,- 0,- 0,- 0,- 0,- 0,- 0,- 0,6,6
2882,SANTA FE,San Justo,San Justo,82112130,843,40,- 0,6.106,550,- 0,- 0,270,7.809
2883,SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),82112160,49,- 0,- 0,87,- 0,- 0,- 0,183,319
2884,SANTA FE,San Justo,Videla,82112170,119,- 0,- 0,230,- 0,- 0,- 0,31,380
2885,SANTA FE,San Justo,Colonia Dolores,82112030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,22,22
2886,SANTA FE,San Justo,La Penca y Caraguatá,82112070,- 0,- 0,- 0,- 0,- 0,- 0,- 0,26,26
2887,SANTA FE,San Justo,San Martín Norte,82112140,- 0,- 0,- 0,- 0,- 0,- 0,- 0,35,35
2888,SANTA FE,San Justo,Silva (Est. Abipones),82112150,- 0,- 0,- 0,- 0,- 0,- 0,- 0,25,25
2889,SANTA FE,San Lorenzo,Aldao,82119010,- 0,374,- 0,- 0,- 0,- 0,- 0,- 0,374
2890,SANTA FE,San Lorenzo,Capitán Bermúdez,82119020,3.656,1.202,1,2.226,- 0,- 0,- 0,- 0,7.085
2891,SANTA FE,San Lorenzo,Carcarañá,82119030,983,1,- 0,- 0,- 0,- 0,- 0,- 0,984
2892,SANTA FE,San Lorenzo,Coronel Arnold,82119040,- 0,- 0,- 0,239,- 0,- 0,- 0,- 0,239
2893,SANTA FE,San Lorenzo,Fray Luis Beltrán,82119050,2.226,24,- 0,964,- 0,- 0,- 0,- 0,3.214
2894,SANTA FE,San Lorenzo,Fuentes,82119060,80,- 0,- 0,769,- 0,- 0,- 0,- 0,849
2895,SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),82119070,- 0,368,- 0,- 0,- 0,- 0,- 0,47,415
2896,SANTA FE,San Lorenzo,Puerto General San Martín,82119080,- 0,- 0,- 0,2.602,215,2,- 0,13,2.832
2897,SANTA FE,San Lorenzo,Pujato,82119090,819,- 0,- 0,- 0,- 0,- 0,- 0,103,922
2898,SANTA FE,San Lorenzo,Ricardone,82119100,401,857,- 0,12,- 0,1,- 0,22,1.293
2899,SANTA FE,San Lorenzo,Roldán,82119110,2.276,1.999,- 0,2.829,2,- 0,- 0,131,7.237
2900,SANTA FE,San Lorenzo,San Jerónimo Sud,82119120,168,824,- 0,2,- 0,- 0,- 0,- 0,994
2901,SANTA FE,San Lorenzo,San Lorenzo,82119130,3.010,5.320,- 0,946,- 0,- 0,- 0,52,9.328
2902,SANTA FE,San Lorenzo,Timbúes,82119140,229,- 0,- 0,1.207,134,1,- 0,83,1.654
2903,SANTA FE,San Lorenzo,Villa Elvira,82119150,- 0,- 0,- 0,- 0,- 0,- 0,- 0,30,30
2904,SANTA FE,San Lorenzo,Villa Mugueta,82119160,- 0,1,- 0,- 0,- 0,1,- 0,- 0,2
2905,SANTA FE,San Martín,Cañada Rosquín,82126010,- 0,- 0,- 0,- 0,25,- 0,- 0,- 0,25
2906,SANTA FE,San Martín,Carlos Pellegrini,82126020,425,23,- 0,- 0,- 0,- 0,- 0,- 0,448
2907,SANTA FE,San Martín,Casas,82126030,- 0,59,- 0,- 0,- 0,- 0,- 0,- 0,59
2908,SANTA FE,San Martín,Castelar,82126040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,1
2909,SANTA FE,San Martín,Colonia Belgrano,82126050,- 0,93,- 0,- 0,250,- 0,- 0,- 0,343
2910,SANTA FE,San Martín,El Trébol,82126070,935,2.592,- 0,- 0,- 0,- 0,- 0,72,3.599
2911,SANTA FE,San Martín,Landeta,82126080,204,396,- 0,- 0,- 0,- 0,- 0,- 0,600
2912,SANTA FE,San Martín,Las Bandurrias,82126090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,26,26
2913,SANTA FE,San Martín,Las Petacas,82126100,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2914,SANTA FE,San Martín,Los Cardos,82126110,90,247,- 0,- 0,- 0,1,- 0,- 0,338
2915,SANTA FE,San Martín,María Susana,82126120,667,- 0,- 0,382,- 0,- 0,- 0,36,1.085
2916,SANTA FE,San Martín,Piamonte,82126130,654,1.463,- 0,- 0,- 0,- 0,- 0,- 0,2.117
2917,SANTA FE,San Martín,San Jorge,82126140,2.028,980,- 0,1.456,- 0,1,- 0,183,4.648
2918,SANTA FE,San Martín,San Martín de las Escobas,82126150,942,653,- 0,- 0,- 0,- 0,- 0,56,1.651
2919,SANTA FE,San Martín,Sastre,82126160,485,- 0,- 0,27,- 0,- 0,- 0,145,657
2920,SANTA FE,Vera,Calchaquí,82133010,485,- 0,- 0,- 0,1.050,1,- 0,230,1.766
2921,SANTA FE,Vera,Cañada Ombú,82133020,- 0,- 0,- 0,- 0,- 0,1,- 0,34,35
2922,SANTA FE,Vera,Colmena,82133030,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1
2923,SANTA FE,Vera,Fortín Olmos,82133040,- 0,- 0,- 0,- 0,- 0,2,- 0,337,339
2924,SANTA FE,Vera,Garabato,82133050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,104,104
2925,SANTA FE,Vera,Intiyaco,82133070,- 0,- 0,- 0,- 0,- 0,2,- 0,97,99
2926,SANTA FE,Vera,La Gallareta,82133090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,373,373
2927,SANTA FE,Vera,Margarita,82133110,- 0,740,- 0,- 0,- 0,2,- 0,106,848
2928,SANTA FE,Vera,Paraje 29,82133120,- 0,- 0,- 0,- 0,- 0,1,- 0,34,35
2929,SANTA FE,Vera,Pozo de los Indios,82133130,- 0,- 0,- 0,- 0,- 0,2,- 0,23,25
2930,SANTA FE,Vera,Toba,82133160,- 0,- 0,- 0,- 0,- 0,1,- 0,52,53
2931,SANTA FE,Vera,Vera (Est. Gobernador Vera),82133170,1.114,- 0,- 0,- 0,2.000,- 0,- 0,801,3.915
2932,SANTA FE,Vera,Los Amores,82133100,- 0,- 0,- 0,- 0,- 0,- 0,- 0,122,122
2933,SANTA FE,Vera,Pueblo Santa Lucía,82133140,- 0,- 0,- 0,- 0,- 0,- 0,- 0,30,30
2934,SANTA FE,Vera,Golondrina,82133060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,70,70
2935,SANTA FE,Vera,Kilómetro 115,82133080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,3,3
2936,SANTA FE,Vera,Tartagal (Est. El Tajamar),82133150,- 0,- 0,- 0,- 0,- 0,- 0,- 0,210,210
2937,SANTIAGO DEL ESTERO,Aguirre,Malbrán,86007030,13,- 0,- 0,- 0,- 0,1,- 0,- 0,14
2938,SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est. Pinto),86007040,- 0,229,- 0,- 0,- 0,3,- 0,2,234
2939,SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,86014010,- 0,- 0,- 0,5,- 0,4,- 0,35,44
2940,SANTIAGO DEL ESTERO,Alberdi,Coronel Manuel L. Rico,86014020,- 0,- 0,- 0,- 0,- 0,2,- 0,- 0,2
2941,SANTIAGO DEL ESTERO,Alberdi,Donadeu,86014030,1,- 0,- 0,1,- 0,- 0,- 0,- 0,2
2942,SANTIAGO DEL ESTERO,Alberdi,Sachayoj,86014040,- 0,- 0,- 0,203,- 0,3,- 0,- 0,206
2943,SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,86014050,- 0,- 0,- 0,11,57,2,- 0,5,75
2944,SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,86021010,1,- 0,- 0,1,- 0,1,- 0,- 0,3
2945,SANTIAGO DEL ESTERO,Atamisqui,Medellín,86021020,- 0,- 0,- 0,2,- 0,2,- 0,29,33
2946,SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,86021030,1,- 0,- 0,1,- 0,1,- 0,45,48
2947,SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,86028010,74,10,- 0,- 0,- 0,2,- 0,5,91
2948,SANTIAGO DEL ESTERO,Avellaneda,Herrera,86028020,- 0,3,- 0,- 0,100,1,- 0,- 0,104
2949,SANTIAGO DEL ESTERO,Avellaneda,Icaño,86028030,- 0,3,- 0,- 0,- 0,1,- 0,79,83
2950,SANTIAGO DEL ESTERO,Avellaneda,Lugones,86028040,- 0,2,- 0,- 0,- 0,1,- 0,- 0,3
2951,SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,86028050,- 0,2,- 0,- 0,- 0,- 0,- 0,- 0,2
2952,SANTIAGO DEL ESTERO,Avellaneda,Villa Mailín,86028060,- 0,- 0,- 0,- 0,- 0,1,- 0,1,2
2953,SANTIAGO DEL ESTERO,Banda,Clodomira,86035060,- 0,- 0,- 0,3,5,1,- 0,417,426
2954,SANTIAGO DEL ESTERO,Banda,La Banda,86035090,27,43,- 0,1.272,- 0,3,- 0,367,1.712
2955,SANTIAGO DEL ESTERO,Banda,Los Quiroga,86035110,- 0,- 0,- 0,- 0,- 0,1,- 0,45,46
2956,SANTIAGO DEL ESTERO,Banda,Simbolar,86035130,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1
2957,SANTIAGO DEL ESTERO,Banda,Abra Grande,86035010,1,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1
2958,SANTIAGO DEL ESTERO,Banda,Chaupi Pozo,86035050,- 0,- 0,- 0,1,- 0,- 0,- 0,- 0,1
2959,SANTIAGO DEL ESTERO,Belgrano,Bandera,86042010,- 0,429,- 0,3,- 0,3,- 0,68,503
2960,SANTIAGO DEL ESTERO,Belgrano,Cuatro Bocas,86042020,- 0,- 0,- 0,- 0,- 0,1,- 0,97,98
2961,SANTIAGO DEL ESTERO,Belgrano,Fortín Inca,86042030,- 0,- 0,- 0,- 0,- 0,1,- 0,111,112
2962,SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,86042040,6,4,- 0,- 0,- 0,1,- 0,13,24
2963,SANTIAGO DEL ESTERO,Capital,El Mojón,86049020,- 0,- 0,- 0,- 0,- 0,1,- 0,3,4
2964,SANTIAGO DEL ESTERO,Capital,El Zanjón,86049030,- 0,- 0,- 0,- 0,- 0,1,- 0,96,97
2965,SANTIAGO DEL ESTERO,Capital,San Pedro,86049090,- 0,- 0,- 0,- 0,250,- 0,- 0,4,254
2966,SANTIAGO DEL ESTERO,Capital,Santa María,86049100,1,- 0,- 0,- 0,- 0,- 0,- 0,4,5
2967,SANTIAGO DEL ESTERO,Capital,Santiago del Estero,86049110,7.526,77.825,2,8.776,1,5,- 0,1.707,95.842
2968,SANTIAGO DEL ESTERO,Capital,Los Cardozos,86049040,- 0,- 0,- 0,2,- 0,- 0,- 0,3,5
2969,SANTIAGO DEL ESTERO,Capital,Yanda,86049130,- 0,- 0,- 0,- 0,- 0,- 0,- 0,38,38
2970,SANTIAGO DEL ESTERO,Capital,Maco,86049050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,78,78
2971,SANTIAGO DEL ESTERO,Capital,Maquito,86049060,- 0,- 0,- 0,- 0,- 0,1,- 0,43,44
2972,SANTIAGO DEL ESTERO,Capital,Morales,86049070,- 0,- 0,- 0,- 0,- 0,- 0,- 0,3,3
2973,SANTIAGO DEL ESTERO,Capital,Vuelta de la Barranca,86049120,- 0,- 0,- 0,- 0,- 0,- 0,- 0,4,4
2974,SANTIAGO DEL ESTERO,Choya,Choya,86063020,55,- 0,- 0,3,- 0,2,- 0,- 0,60
2975,SANTIAGO DEL ESTERO,Choya,Estación La Punta,86063030,505,- 0,- 0,- 0,- 0,- 0,- 0,- 0,505
2976,SANTIAGO DEL ESTERO,Choya,Frías,86063040,2.857,23,- 0,806,- 0,2,- 0,782,4.470
2977,SANTIAGO DEL ESTERO,Choya,Laprida,86063050,- 0,- 0,- 0,3,- 0,- 0,- 0,5,8
2978,SANTIAGO DEL ESTERO,Choya,Tapso,86063080,- 0,- 0,- 0,1,- 0,- 0,- 0,71,72
2979,SANTIAGO DEL ESTERO,Choya,Villa La Punta,86063090,- 0,- 0,- 0,4,- 0,1,- 0,5,10
2980,SANTIAGO DEL ESTERO,Copo,El Caburé,86056010,- 0,- 0,- 0,- 0,20,- 0,- 0,100,120
2981,SANTIAGO DEL ESTERO,Copo,La Firmeza,86056020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,20,20
2982,SANTIAGO DEL ESTERO,Copo,Los Pirpintos,86056030,- 0,- 0,- 0,200,- 0,1,- 0,- 0,201
2983,SANTIAGO DEL ESTERO,Copo,Los Tigres,86056040,- 0,- 0,- 0,- 0,80,- 0,- 0,50,130
2984,SANTIAGO DEL ESTERO,Copo,Monte Quemado,86056050,- 0,- 0,- 0,243,2,5,- 0,- 0,250
2985,SANTIAGO DEL ESTERO,Copo,Nueva Esperanza,86056060,- 0,- 0,- 0,- 0,- 0,1,- 0,50,51
2986,SANTIAGO DEL ESTERO,Copo,Pampa de los Guanacos,86056070,- 0,- 0,- 0,203,- 0,3,- 0,- 0,206
2987,SANTIAGO DEL ESTERO,Copo,San José del Boquerón,86056080,- 0,- 0,- 0,- 0,120,- 0,- 0,5,125
2988,SANTIAGO DEL ESTERO,Copo,Urutaú,86056090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,30,30
2989,SANTIAGO DEL ESTERO,Figueroa,Bandera Bajada,86070010,- 0,- 0,- 0,3,- 0,- 0,- 0,5,8
2990,SANTIAGO DEL ESTERO,Figueroa,Caspi Corral,86070020,1,- 0,- 0,- 0,- 0,- 0,- 0,5,6
2991,SANTIAGO DEL ESTERO,Figueroa,La Cañada,86070060,- 0,- 0,- 0,4,- 0,1,- 0,45,50
2992,SANTIAGO DEL ESTERO,Figueroa,Vaca Huañuna,86070090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,3,3
2993,SANTIAGO DEL ESTERO,Figueroa,Villa Figueroa,86070100,- 0,- 0,- 0,1,- 0,- 0,- 0,3,4
2994,SANTIAGO DEL ESTERO,Figueroa,La Invernada,86070070,1,- 0,- 0,2,- 0,- 0,- 0,1,4
2995,SANTIAGO DEL ESTERO,General Taboada,Añatuya,86077010,137,750,- 0,1.250,200,4,- 0,365,2.706
2996,SANTIAGO DEL ESTERO,General Taboada,Averías,86077020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,4,4
2997,SANTIAGO DEL ESTERO,General Taboada,Estación Tacañitas,86077030,- 0,- 0,- 0,2,- 0,1,- 0,3,6
2998,SANTIAGO DEL ESTERO,General Taboada,Los Juríes,86077050,- 0,153,- 0,4,- 0,1,- 0,- 0,158
2999,SANTIAGO DEL ESTERO,General Taboada,Tomás Young,86077060,- 0,43,- 0,- 0,- 0,- 0,- 0,2,45
3000,SANTIAGO DEL ESTERO,Guasayán,Lavalle,86084010,1,- 0,- 0,- 0,200,2,- 0,1,204
3001,SANTIAGO DEL ESTERO,Guasayán,San Pedro,86084020,1,- 0,- 0,- 0,- 0,- 0,- 0,2,3
3002,SANTIAGO DEL ESTERO,Jiménez,El Arenal,86091005,- 0,- 0,- 0,- 0,72,1,- 0,- 0,73
3003,SANTIAGO DEL ESTERO,Jiménez,El Bobadal,86091010,- 0,- 0,- 0,- 0,5,1,- 0,- 0,6
3004,SANTIAGO DEL ESTERO,Jiménez,El Charco,86091020,- 0,- 0,- 0,3,30,- 0,- 0,- 0,33
3005,SANTIAGO DEL ESTERO,Jiménez,Gramilla,86091040,- 0,- 0,- 0,1,48,- 0,- 0,- 0,49
3006,SANTIAGO DEL ESTERO,Jiménez,Isca Yacu,86091050,- 0,- 0,- 0,- 0,7,- 0,- 0,- 0,7
3007,SANTIAGO DEL ESTERO,Jiménez,Pozo Hondo,86091070,- 0,- 0,- 0,3,181,3,- 0,- 0,187
